6.2225732157 49.1034419341 0.0 6.22251492023 49.1034318314 0.0
6.22251492023 49.1034318314 0.0 6.22246464353 49.1035193798 0.0
6.22025614643 49.1043047861 0.0 6.22036656075 49.104332648 0.0
6.22036656075 49.104332648 0.0 6.22279699254 49.1035918915 0.0
6.2227635066 49.1030306803 0.0 6.22324532816 49.1031192078 0.0
6.22324532816 49.1031192078 0.0 6.22337906483 49.1028722505 0.0
6.22303272116 49.1036007708 0.0 6.22290412821 49.1035614827 0.0
6.22290412821 49.1035614827 0.0 6.22281668501 49.1035076017 0.0
6.22281668501 49.1035076017 0.0 6.22258178856 49.1034458629 0.0
6.22258178856 49.1034458629 0.0 6.22283383073 49.1028700054 0.0
6.22009222913 49.1046817451 0.0 6.22002878994 49.1048310367 0.0
6.22002878994 49.1048310367 0.0 6.2199499196 49.1052059474 0.0
6.21995677789 49.1038690522 0.0 6.22000821507 49.1037534332 0.0
6.22000821507 49.1037534332 0.0 6.22006136682 49.1037276153 0.0
6.22006136682 49.1037276153 0.0 6.22012309144 49.1037264928 0.0
6.22012309144 49.1037264928 0.0 6.2206323195 49.103853337 0.0
6.2206323195 49.103853337 0.0 6.22073005014 49.1040015086 0.0
6.22073005014 49.1040015086 0.0 6.22233146096 49.1035132143 0.0
6.22233146096 49.1035132143 0.0 6.22234517754 49.1034930089 0.0
6.22234517754 49.1034930089 0.0 6.22279268099 49.1035917907 0.0
6.22279268099 49.1035917907 0.0 6.22288869706 49.1035940357 0.0
6.22288869706 49.1035940357 0.0 6.22303272116 49.1036007708 0.0
6.22303272116 49.1036007708 0.0 6.22327961961 49.103670367 0.0
6.22327961961 49.103670367 0.0 6.22329847991 49.1037186352 0.0
6.22009222913 49.1046817451 0.0 6.22311330607 49.1037500657 0.0
6.22311330607 49.1037500657 0.0 6.22329847991 49.1037186352 0.0
6.22329847991 49.1037186352 0.0 6.22343221658 49.1037231253 0.0
6.22343221658 49.1037231253 0.0 6.22390886776 49.1038151715 0.0
