8.4367433009 49.0205409344 0.0 8.4366433009 49.0205409344 0.0
8.43565626019 49.0042303126 0.0 8.43555626019 49.0042303126 0.0
8.44345793226 49.0110554003 0.0 8.44335793226 49.0110554003 0.0
8.43512231617 49.0073804072 0.0 8.43502231617 49.0073804072 0.0
8.43568067792 49.0042321986 0.0 8.43558067792 49.0042321986 0.0
8.43539265833 49.0044200967 0.0 8.43529265833 49.0044200967 0.0
8.44345351734 49.0119310766 0.0 8.44335351734 49.0119310766 0.0
8.43762576535 49.0111742727 0.0 8.43752576535 49.0111742727 0.0
8.43554057219 49.0048596866 0.0 8.43544057219 49.0048596866 0.0
8.4328832773 49.0184870722 0.0 8.4327832773 49.0184870722 0.0
8.44703528473 49.0272550521 0.0 8.44693528473 49.0272550521 0.0
8.44363732122 49.0123222955 0.0 8.44353732122 49.0123222955 0.0
8.43709618503 49.0177516467 0.0 8.43699618503 49.0177516467 0.0
8.43288072249 49.0193839426 0.0 8.43278072249 49.0193839426 0.0
8.44912951583 49.0284381132 0.0 8.44902951583 49.0284381132 0.0
8.43543940469 49.005153627 0.0 8.43533940469 49.005153627 0.0
8.44378746705 49.0127214584 0.0 8.44368746705 49.0127214584 0.0
8.43509337853 49.0053683299 0.0 8.43499337853 49.0053683299 0.0
8.43784082499 49.0232030517 0.0 8.43774082499 49.0232030517 0.0
8.43510189832 49.0055720245 0.0 8.43500189832 49.0055720245 0.0
8.44150679891 49.0126023462 0.0 8.44140679891 49.0126023462 0.0
8.43792696805 49.0278250464 0.0 8.43782696805 49.0278250464 0.0
8.44168198503 49.0129374836 0.0 8.44158198503 49.0129374836 0.0
8.43340043405 49.0195625802 0.0 8.43330043405 49.0195625802 0.0
8.43281913053 49.0185131712 0.0 8.43271913053 49.0185131712 0.0
8.44194558266 49.0126794617 0.0 8.44184558266 49.0126794617 0.0
8.4420542945 49.0129847104 0.0 8.4419542945 49.0129847104 0.0
8.44505557235 49.0119954825 0.0 8.44495557235 49.0119954825 0.0
8.44453666416 49.0136096924 0.0 8.44443666416 49.0136096924 0.0
8.44378922225 49.0112799637 0.0 8.44368922225 49.0112799637 0.0
8.44713782874 49.0245859343 0.0 8.44703782874 49.0245859343 0.0
8.44204177934 49.0129910701 0.0 8.44194177934 49.0129910701 0.0
8.43329536885 49.0193511368 0.0 8.43319536885 49.0193511368 0.0
8.44107959085 49.0136090972 0.0 8.44097959085 49.0136090972 0.0
8.43805061372 49.0249211162 0.0 8.43795061372 49.0249211162 0.0
8.43338895638 49.0180472627 0.0 8.43328895638 49.0180472627 0.0
8.43895618512 49.0125813573 0.0 8.43885618512 49.0125813573 0.0
8.43893095807 49.0125837843 0.0 8.43883095807 49.0125837843 0.0
8.44363507046 49.0115955838 0.0 8.44353507046 49.0115955838 0.0
8.43902889137 49.0123482787 0.0 8.43892889137 49.0123482787 0.0
8.4385028178 49.0119116936 0.0 8.4384028178 49.0119116936 0.0
8.4338076252 49.0192476758 0.0 8.4337076252 49.0192476758 0.0
8.43622454927 49.0229946967 0.0 8.43612454927 49.0229946967 0.0
8.44033330074 49.0126586044 0.0 8.44023330074 49.0126586044 0.0
8.4340338623 49.028453772 0.0 8.4339338623 49.028453772 0.0
8.44035868015 49.0121107175 0.0 8.44025868015 49.0121107175 0.0
8.44404401119 49.0143965372 0.0 8.44394401119 49.0143965372 0.0
